Unnamed: 0,songid,song_title,artist_name,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,category
3894,10zrOn50nh4DTeuvKfTsSU,Call on Me,Adekunle Gold,51,0.873,0.6409999999999999,11,-6.527,0.059,0.34,3e-06,0.0648,0.821,100.07,4,Pop
3230,4rmPQGwcLQjCoFq5NrTA0D,Uptown Funk,Mark Ronson,39,0.853,0.6809999999999999,0,-5.003,0.0888,0.00966,5.7e-05,0.0233,0.937,115.004,4,Pop
3258,2F16F4xpy3tiWztzg0yilg,Survivor,Leslie Clio,4,0.644,0.527,9,-8.109,0.0655,0.371,0.0,0.14400000000000002,0.524,153.53,4,Pop
3249,2gOlrge3YTmYPwsCGgU62K,Every time we touch,Cascada,21,0.633,0.976,8,-5.362,0.0519,0.00281,1.3e-05,0.382,0.471,142.02700000000004,4,Pop
3872,0ghghrqowThKrKukjhz9XR,Love You Tire,Mayorkun,45,0.8590000000000001,0.69,7,-4.12,0.0614,0.336,7.000000000000002e-06,0.0864,0.79,108.994,4,Pop
3417,7zgveKrOxukG95vxIO3KHd,Trebles Finals: Bright Lights Bigger City/Magic,Various Artists,53,0.691,0.525,9,-7.185,0.217,0.222,0.0,0.18600000000000005,0.413,112.636,4,Pop
3633,43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,80,0.936,0.523,5,-6.71,0.0597,0.239,0.0,0.117,0.6990000000000001,119.889,4,Pop
3219,5OdtwysZszMXcujVwscqeo,Tell Me in the Morning,FOURS,56,0.517,0.308,1,-11.489,0.0604,0.73,2.9e-05,0.0963,0.156,143.789,4,Pop
3266,5J0S5UgpCwlmEagrqgzvoC,Wake Me up Before You Go-Go,Wham!,22,0.612,0.738,0,-6.648,0.0479,0.192,0.0,0.0779,0.88,81.327,4,Pop
3707,7bUzn6CW2fNywp7KGuPywe,Escape My Mind,Grace VanderWaal,68,0.731,0.8079999999999999,7,-3.975,0.0506,0.0965,0.0,0.535,0.526,95.019,4,Pop
3484,3yWsWi2PAo9s6elIhnywIS,One Foot,WALK THE MOON,77,0.581,0.826,0,-4.87,0.0357,0.00773,2e-06,0.792,0.4920000000000001,100.018,4,Pop
3232,6JAXWoK53LV3hYARf4TzzP,Symphony - Acoustic,Thomas Daniel,69,0.359,0.208,7,-10.567,0.036000000000000004,0.943,0.0,0.0931,0.104,83.155,3,Pop
3250,2uXewDKMktNkkMfotqSxN6,Something About You - Single Version,Level 42,52,0.7,0.5870000000000001,6,-13.484000000000002,0.0282,0.0384,0.0225,0.0719,0.877,105.324,4,Pop
3360,5xTtaWoae3wi06K5WfVUUH,Shake It Off,Taylor Swift,74,0.653,0.799,7,-5.359,0.163,0.0577,0.0,0.221,0.945,160.017,4,Pop
3962,3gv4AhWWneEu2oh1Egz652,Personal Jesus - Remastered Version,Depeche Mode,52,0.6890000000000001,0.8440000000000001,10,-5.519,0.0348,0.0963,0.00852,0.0621,0.772,129.97299999999998,4,Pop
3774,7dOZxMY4U4YZ3eFwOTABXK,Mexican Radio,Wall Of Voodoo,46,0.4970000000000001,0.7040000000000001,0,-12.056,0.0346,0.0133,0.000394,0.371,0.5770000000000001,164.679,4,Pop
3990,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,86,0.731,0.469,5,-7.226,0.0326,0.463,1e-06,0.103,0.618,98.963,4,Pop
3282,6Z6YARQMx1p6RWpws3KtUo,F**k You,Various Artists,34,0.7809999999999999,0.4270000000000001,1,-8.373,0.0468,0.295,0.0,0.237,0.737,127.892,4,Pop
3475,62CjzgjzGMO0oBKhEs9Sxj,The Final Countdown,Various Artists,34,0.539,0.685,0,-5.157,0.0461,0.373,0.0,0.0809,0.535,123.955,4,Pop
3913,5mayqRLrBYxucQ5fXgZ2eY,Tearz,El Michels Affair,39,0.7490000000000001,0.383,8,-8.466000000000001,0.031,0.284,0.29600000000000004,0.279,0.45,97.243,4,Pop
3543,3yNVfRQlUPViUh8O2V9SQn,Just A Friend,Biz Markie,64,0.862,0.6629999999999999,0,-9.004,0.21,0.12,0.0,0.318,0.8320000000000001,85.30799999999998,4,Pop
3905,1D1oE9i8sxo8fJ1Jbgr3Ys,Terrified,Childish Gambino,64,0.466,0.411,0,-10.892,0.0548,0.414,0.528,0.0973,0.106,140.041,4,Pop
3340,3XCsPabNmCPAGBVU69DJDy,Found What Ive Been Looking For,Tom Grennan,46,0.621,0.833,3,-4.723,0.0288,0.0319,0.0,0.0719,0.759,107.009,4,Pop
3410,5dI1yHSqgmilFEqpGbqxHh,Leave,Post Malone,75,0.535,0.5770000000000001,4,-7.167999999999998,0.023,0.238,7.6e-05,0.133,0.614,90.086,4,Pop
3491,77dwRzKegOkVtlHajKnDCb,Find You,Nick Jonas,75,0.64,0.728,6,-4.07,0.034,0.00111,0.0,0.084,0.282,125.966,4,Pop
3615,5spfJMqDpBvM0YNgAQGqxD,If We Ever Meet Again (Featuring Katy Perry) - feat. ケイティ・ペリー,Timbaland,61,0.652,0.605,8,-7.371,0.0393,0.00481,0.0,0.0605,0.395,126.091,4,Pop
3224,6Agiwgwq5BtflpNynGYsUv,Man! I Feel Like A Woman!,Shania Twain,56,0.665,0.7709999999999999,10,-3.0010000000000003,0.0371,0.479,0.0,0.098,0.684,124.949,4,Pop
3583,0Fo8AtokgPbjiTdUe99x3g,Ballerz,Wande Coal,39,0.8640000000000001,0.723,4,-5.586,0.0452,0.329,9e-06,0.0707,0.963,112.995,4,Pop
3314,6ukvsBzq4d1vBsAUmz7ZVt,Daft Punk,Pentatonix,65,0.7170000000000001,0.621,11,-7.587999999999999,0.0605,0.00403,0.0,0.14400000000000002,0.721,133.014,4,Pop
3421,3SHg4VamqiJkGSU5o4zEaD,Stay,Missy & Blonde,67,0.37,0.318,11,-6.524,0.0339,0.7659999999999999,0.0,0.307,0.468,173.521,4,Pop
3691,1g5OHdV7X0nOaB9Vy8sGdN,Misty Mountains (A Cappella),Peter Hollens,0,0.294,0.158,8,-15.491,0.0325,0.924,0.0964,0.109,0.0766,99.75,4,Pop
3800,6BUmtlV2R96QGLI97xcMQ2,Je Je O,Bayoz Muzik,29,0.8320000000000001,0.65,6,-7.207999999999998,0.0567,0.157,0.000872,0.106,0.8320000000000001,119.996,4,Pop
3716,4tUYhIIjUoL1i41fqZaaBM,Beverly Hills,Weezer,30,0.555,0.825,5,-3.779,0.142,0.0907,0.0,0.32,0.74,175.61,4,Pop
3255,5I76WXgkIVCx0rhzBNBQOC,Carry You,Rave Radio,3,0.626,0.933,4,-3.931,0.0507,0.211,0.0,0.29,0.604,103.001,4,Pop
3374,5qE1ACdGvMzh9ZHxYLz8gX,This Is A Game,Nick Waterhouse,27,0.687,0.825,5,-7.496,0.0515,0.636,0.004079999999999999,0.14400000000000002,0.97,164.232,4,Pop
3262,4ILuRf97jerQsbLemK4d8e,"Any Way You Want It (World Championship Medley) - From ""Pitch Perfect 2"" Soundtrack",Various Artists,44,0.603,0.7929999999999999,7,-4.731,0.104,0.314,0.0,0.135,0.81,142.933,4,Pop
3477,7eHNQH8gKPCcthPIJ4IMBT,Magnolia,Lee Fields & The Expressions,0,0.6859999999999999,0.464,0,-9.78,0.0281,0.369,0.0888,0.111,0.63,144.54399999999995,4,Pop
3544,6jIFjFLu7OtUJeo6B92r4D,Marry,DJ Neptune,40,0.8909999999999999,0.649,9,-6.476,0.068,0.16899999999999998,0.0289,0.058,0.755,111.989,4,Pop
3415,2goLsvvODILDzeeiT4dAoR,Believe,Cher,73,0.652,0.917,6,-6.72,0.0548,0.0082,0.0,0.0509,0.451,132.975,4,Pop
3842,1Uq2x4ZV85B4LDk2BkC4YW,playboy shit (feat. lil aaron),blackbear,50,0.635,0.73,11,-4.965,0.205,0.0801,0.0,0.111,0.882,154.836,4,Pop
3308,3bidbhpOYeV4knp8AIu8Xn,Cant Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,83,0.6409999999999999,0.922,2,-4.457,0.0786,0.0291,0.0,0.0862,0.85,146.078,4,Pop
3444,2BZjcbZpQyyhpVr3gMGPn6,Wish You Were Here,Lee Fields & The Expressions,52,0.368,0.516,4,-6.058,0.0348,0.11,1e-05,0.0955,0.436,178.889,3,Pop
3254,3H3uzC93i5XXChUev0wHI8,Problem,Pentatonix,39,0.7240000000000001,0.66,11,-8.046,0.0787,0.0953,6e-06,0.118,0.731,108.19,4,Pop
3217,72TcMsVMm8ej4gpYGEYk72,Goodbye Seventies,Yaz,32,0.7170000000000001,0.628,8,-17.392,0.0377,0.0587,0.0711,0.0998,0.889,130.822,4,Pop
3512,19fm0eNKTeg1JbHCHwPhLe,All Star,Smash Mouth,54,0.738,0.861,11,-5.916,0.0324,0.0369,0.0,0.0942,0.7559999999999999,104.027,4,Pop
3195,2nkhGTXnKCe1ZtttBZaeyx,Make Some Room,The Suffers,33,0.7340000000000001,0.606,10,-5.374,0.0497,0.0288,4e-06,0.128,0.82,91.854,4,Pop
3279,4WUEAdVxlEPAtoor39GzeW,Outta Space,GB,24,0.765,0.76,8,-7.515,0.199,0.263,0.0,0.0909,0.7959999999999999,101.991,4,Pop
3215,0TtDAc8rXQPjkj1HLK5va6,Do It Like A Dude,Jessie J,53,0.664,0.843,2,-3.643,0.0616,0.0551,0.0,0.402,0.376,139.996,4,Pop
3721,0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,100,0.768,0.517,7,-4.323,0.0312,0.18600000000000005,3.8e-05,0.104,0.408,104.992,4,Pop
3476,2SUpC3UgKwLVOS2FtZif9N,Carry on Wayward Son,Kansas,66,0.453,0.7879999999999999,7,-5.7120000000000015,0.0326,0.00283,0.000119,0.441,0.7929999999999999,126.737,4,Pop
3645,1fTH7yRukmCUMI7gjTnUn8,Whos That Chick ? (feat. Rihanna),David Guetta,44,0.675,0.601,11,-4.7330000000000005,0.116,0.00372,0.0,0.0458,0.929,127.938,4,Pop
3727,5prTs2HAw2G4idHZyeFp8o,Total Eclipse of the Heart,Bonnie Tyler,74,0.435,0.6579999999999999,8,-8.179,0.0661,0.195,0.0,0.102,0.183,130.276,4,Pop
3570,12lZTPlXwUtrQuhEty6098,Raise Your Glass,P!nk,77,0.7,0.695,7,-4.973,0.0897,0.00629,0.0,0.0319,0.607,122.028,4,Pop
3750,0pJPdSVti6cTM1Q6xYGmcf,Faking It,Calvin Harris,75,0.7759999999999999,0.589,9,-4.543,0.115,0.319,0.0,0.0715,0.667,120.034,4,Pop
3564,7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,76,0.628,0.593,8,-5.0360000000000005,0.0323,0.093,2e-06,0.096,0.0933,125.026,4,Pop
3289,2dBwB667LHQkLhdYlwLUZK,Summertime Sadness,Lana Del Rey,65,0.565,0.6559999999999999,1,-6.806,0.0329,0.0701,2e-06,0.123,0.237,111.977,4,Pop
3782,3OiBc6E43P6Y5LoqNbbMKf,M.E.,Gary Numan,51,0.433,0.637,0,-8.138,0.0283,0.00956,0.0849,0.123,0.208,109.924,4,Pop
3575,44jVYj3TXig7Cf1vkgulnQ,watch,Billie Eilish,70,0.447,0.602,0,-8.996,0.219,0.302,0.00233,0.107,0.349,165.041,4,Pop
3680,19f6MVdX9dLFerHynoM5im,Scars To Your Beautiful,Thomas Daniel,66,0.521,0.364,2,-9.438,0.0299,0.851,0.0,0.124,0.5720000000000001,167.87599999999995,4,Pop
3614,5EYdTPdJD74r9EVZBztqGG,The Bad Touch,Bloodhound Gang,61,0.841,0.741,0,-6.222,0.0392,0.00474,0.0121,0.0911,0.971,122.984,4,Pop
3835,1Y9HOwUH6sezrAERMDSXBf,Enough Now,Various Artists,20,0.688,0.604,11,-10.702,0.18,0.0118,0.185,0.197,0.603,168.024,4,Pop
3737,4Dm32oO01YpIubCHaAtKkN,My Life Would Suck Without You,Kelly Clarkson,65,0.526,0.882,9,-4.006,0.0509,0.0014,0.0,0.14400000000000002,0.412,144.982,4,Pop
3950,1SHA4IJyiyNobDOrQzFFXy,Animal Spirits,Vulfpeck,60,0.7509999999999999,0.713,1,-7.332999999999998,0.0544,0.156,9.6e-05,0.0508,0.901,100.856,4,Pop
3440,2R0Z1JwgoCsBeoWErbAHgs,Scared To Be Lonely - Acoustic,Thomas Daniel,70,0.5870000000000001,0.36,9,-7.711,0.0366,0.586,0.0,0.117,0.416,137.921,4,Pop
3538,25wStx3LyTjYmHTd3RDu0t,Ex (feat. YG),Ty Dolla $ign,74,0.77,0.426,5,-5.7170000000000005,0.0473,0.0116,0.0,0.273,0.523,102.056,4,Pop
3989,32AsD7ape3Lx1rvYfM7TZ8,Recognise,Vianni,51,0.4970000000000001,0.479,3,-5.58,0.16399999999999998,0.758,1.6e-05,0.279,0.882,89.09100000000002,4,Pop
3244,2X8GwyuNBiOJKLCLNaefOT,Heavy,Anne-Marie,78,0.461,0.583,5,-4.581,0.0814,0.28300000000000003,0.0,0.112,0.4970000000000001,133.032,5,Pop
3918,3CKLPDN1AIOYa7QPpy6oDH,Cars,Gary Numan,15,0.488,0.595,2,-9.074,0.0533,0.0421,0.000465,0.14300000000000002,0.733,128.013,4,Pop
3960,2RSOzvKUnfDDrb2nQPfpQU,Barbie Girl,Aqua,58,0.8140000000000001,0.955,1,-5.905,0.0377,0.0146,0.28300000000000003,0.218,0.963,129.99200000000002,4,Pop
3344,1hIupFeRu3nmMcjbjxPnMc,Im Just A Kid,Simple Plan,69,0.527,0.8340000000000001,1,-5.5310000000000015,0.0447,0.00107,0.000102,0.0993,0.443,110.065,4,Pop
3725,4ycLiPVzE5KamivXrAzGFG,Fuck You,CeeLo Green,65,0.69,0.8340000000000001,0,-5.79,0.0566,0.129,0.0,0.136,0.745,127.43,4,Pop
3816,31MkGwj0SWgZaTvEt5Hgxv,What About Us,P!nk,95,0.386,0.594,1,-6.186,0.0565,0.0254,3e-06,0.0873,0.19,113.843,4,Pop
3930,4w1F91VSTLKwk7H0QzsXgr,Work,GB,27,0.715,0.728,1,-5.01,0.233,0.5770000000000001,0.0,0.0689,0.774,105.679,4,Pop
3813,5YNHnPXc69TEjEWDgriKdv,Fri-End? - Radio Edit,Kate Nash,19,0.321,0.943,4,-2.271,0.085,0.0008539999999999999,0.000113,0.461,0.6509999999999999,176.05,4,Pop
3388,27bzdvjicqDquFSjQrm3fh,Wouldnt Be Love - Acoustic,R I T U A L,46,0.581,0.226,5,-10.51,0.0638,0.954,0.0,0.299,0.387,141.878,4,Pop
3974,6SsP9PE7JT83QZA8kEYHVV,More Than This,Roxy Music,51,0.657,0.552,6,-11.77,0.0255,0.0424,0.039,0.106,0.7659999999999999,128.494,4,Pop
3312,1abEKUjJOpSYhwggMfbIWA,Tomorrow,James Hersey,53,0.529,0.569,7,-6.711,0.335,0.191,0.0,0.0923,0.635,84.42299999999999,4,Pop
3537,1qm3gDt3FHyz6PopoEhFbG,Clear the Air,Jacco Gardner,1,0.601,0.861,4,-4.772,0.0332,0.00434,0.171,0.0621,0.5,119.998,4,Pop
3273,0OWj95V3iMphiWBcU2XMxh,So Good (feat. Demarco),Lexy Panterra,69,0.621,0.602,9,-7.39,0.138,0.0616,0.0,0.113,0.642,92.016,4,Pop
3819,544Vnwfg8YSUP6An38yUsT,Pumped Up Kicks,Hullabahoos,28,0.6729999999999999,0.7929999999999999,3,-5.0280000000000005,0.0427,0.5820000000000001,0.0,0.261,0.8540000000000001,128.046,4,Pop
3318,497Fkp3gRiGrRMoqBTDudr,California - Tchad Blake Mix,Phantom Planet,66,0.4,0.805,4,-7.305,0.0407,0.0387,5.400000000000001e-05,0.109,0.29600000000000004,158.459,4,Pop
3465,6roSI9jonCiMhPeLZuEn4O,Never Forget You - US Album Version,Noisettes,43,0.581,0.733,9,-3.948,0.0372,0.0477,6e-06,0.161,0.7959999999999999,141.668,4,Pop
3305,2XdgSB4TtzUHQYCMfSHbFI,High End,Chris Brown,36,0.725,0.503,10,-5.646,0.209,0.0144,2e-06,0.124,0.0636,153.047,4,Pop
3402,0BWravaqj9rKdOU8RWXhuf,She Blinded Me With Science,Thomas Dolby,51,0.799,0.755,9,-11.538,0.0419,0.108,0.16899999999999998,0.0661,0.975,128.695,4,Pop
3485,4JrV4NJ4ChSoxBTEIb0D7F,Closer - Acoustic,Tore Bojsten,68,0.677,0.518,11,-8.56,0.0289,0.463,0.0,0.0852,0.5429999999999999,95.013,4,Pop
3825,5bvB7KI7TM2qnPssTXUG4K,Settle,Vera Blue,49,0.607,0.451,4,-7.11,0.0296,0.333,0.0195,0.118,0.175,81.94,4,Pop
3896,0mel2N9Ws9r4yLQn5QE21Y,Too Good At Goodbyes,Sam Smith,97,0.653,0.378,5,-8.273,0.0533,0.6579999999999999,0.0,0.177,0.54,91.835,4,Pop
3452,57WBal48ta4LBVDHylIafP,Penny,Hanni El Khatib,29,0.573,0.767,0,-5.478,0.0575,0.241,3.4e-05,0.0926,0.5720000000000001,132.30700000000002,4,Pop
3316,4Sj8JZ9zZfl8HaOav5yTVq,1-800-273-8255,Logic,37,0.622,0.593,5,-7.755,0.0414,0.56,0.0,0.175,0.361,100.048,4,Pop
3609,6c7D34787LOtPm8tzhsLgH,Rake It Up,Yo Gotti,90,0.91,0.444,1,-8.126,0.344,0.022,0.0,0.13699999999999998,0.524,149.953,4,Pop
3451,3LI4MmibTkXH5cGpCGZgyw,Teenage Dirtbag,Various Artists,71,0.617,0.84,4,-4.063,0.0512,0.36,8.8e-05,0.179,0.5760000000000001,94.676,4,Pop
3603,7cQMJ0wDqVS5iM0JIvP6Ay,The Last Of The Real Ones,Fall Out Boy,80,0.5770000000000001,0.882,8,-5.224,0.0492,0.00527,0.0,0.257,0.564,115.022,4,Pop
3770,2y3CkFDaDsmggXEMbiAk6i,Rumble,Kelis,19,0.615,0.597,5,-6.3420000000000005,0.03,0.0331,1e-06,0.0853,0.805,77.032,4,Pop
3728,2Uqj89ZLd69pWBXBXB100k,On The Loose,Saga,1,0.34600000000000003,0.945,7,-5.372999999999998,0.139,0.0238,8.2e-05,0.763,0.311,135.69,4,Pop
3623,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment,Pitbull,70,0.6729999999999999,0.758,7,-3.632,0.158,0.039,0.0,0.341,0.541,135.95600000000002,4,Pop
3474,3bDGwl0X3EjQmIyFD1uif5,Roar,Katy Perry,72,0.56,0.7559999999999999,7,-4.817,0.0415,0.00635,1.3e-05,0.55,0.401,179.771,4,Pop
3640,3JbqwFY5q0ORO3siv5zL3A,Smooth Sailin,Leon Bridges,64,0.6409999999999999,0.721,11,-6.7879999999999985,0.0451,0.413,7.000000000000002e-06,0.246,0.747,67.055,4,Pop
3675,5JAV6zTeezAuQRyGP9nRWd,Ill Be There,King Henry,59,0.519,0.536,11,-6.471,0.0806,0.241,0.00011,0.114,0.297,124.042,4,Pop
3197,6vGVf8K3ri7VfkCj6PtZRy,Radioactive,Pentatonix,64,0.4970000000000001,0.6,8,-7.677,0.0721,0.504,0.0,0.265,0.446,134.993,4,Pop
3216,191HHrs8Bwa8VZ4IJ2iG67,Medley: Killer Queen / Bohemian Rhapsody / Somebody To Love,The Sing-Off,23,0.438,0.653,9,-7.2,0.36,0.7,0.0,0.944,0.317,108.36,1,Pop
3704,2OuyrNR5KXgqqXjYN2CB4b,Ocean,Parisian,51,0.5660000000000001,0.422,10,-10.353,0.0286,0.924,0.0285,0.114,0.301,107.931,4,Pop
3270,284b45rER2dZCBVCkCQNEk,One For Me,WizKid,63,0.526,0.8059999999999999,1,-5.417999999999998,0.0787,0.00297,0.0,0.12,0.8320000000000001,98.785,4,Pop
3193,18ZK9RiSZdZVTkzVFw0yin,It Aint me - Acoustic,Sara Farell,73,0.354,0.415,9,-6.5779999999999985,0.0289,0.797,0.0,0.107,0.425,175.537,4,Pop
3458,6m7fhJkK6TbuGDFhBNpgyn,Its My Life,Talk Talk,54,0.599,0.907,0,-4.4060000000000015,0.0445,0.0733,0.5329999999999999,0.474,0.821,126.275,4,Pop
3656,0KBNfU9aAb0ioI46jtN3eV,Darkside (feat. Chelou) - Edit,Maya Jane Coles,9,0.614,0.8640000000000001,4,-5.104,0.0877,0.0693,0.0221,0.29100000000000004,0.459,164.017,4,Pop
3220,0tV8pOpiNsKqUys0ilUcXz,Rise Up,Andra Day,77,0.398,0.316,1,-7.0310000000000015,0.0368,0.805,0.0,0.295,0.177,118.582,4,Pop
3605,3Mjer7nERC4u3tkkSopwLp,Reminding Me,Shawn Hook,40,0.564,0.564,9,-4.839,0.0427,0.1,0.0,0.085,0.294,132.80700000000002,4,Pop
3736,1pur8kv69XmZqA3uoMEYnH,Tourment d amour,La Fine Equipe,43,0.747,0.477,4,-6.06,0.198,0.153,1.1e-05,0.878,0.8859999999999999,95.968,4,Pop
3947,19TkHF0HPSjDtCIFJzE6qF,Your Song - Acoustic,Halloran & Kate,65,0.512,0.098,9,-16.191,0.0354,0.873,0.0,0.162,0.612,175.507,3,Pop
3300,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,97,0.774,0.626,3,-4.432,0.0432,0.0969,3.1e-05,0.0848,0.758,100.041,4,Pop
3332,2mKouqwAIdQnMP43zxR89r,Whats Luv? (feat. Ja-Rule & Ashanti) - Featuring Ja-Rule & Ashanti Explicit Album Version,Fat Joe,72,0.835,0.7070000000000001,8,-5.074,0.0598,0.0219,2.2e-05,0.108,0.92,93.955,4,Pop
3876,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,96,0.752,0.505,9,-7.621,0.253,0.535,3e-06,0.104,0.407,91.97,4,Pop
